,
main
name:T_ROOF1,typeOfFirstFixedSurface:255,level:1,discipline:255,parameterCategory:255,parameterNumber:255
name:T_ROOF2,typeOfFirstFixedSurface:255,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:T_ROOF3,typeOfFirstFixedSurface:255,level:3,discipline:255,parameterCategory:255,parameterNumber:255
name:WS_ROOF,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:T_ROAD1,typeOfFirstFixedSurface:255,level:1,discipline:255,parameterCategory:255,parameterNumber:255
name:T_ROAD2,typeOfFirstFixedSurface:255,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:T_ROAD3,typeOfFirstFixedSurface:255,level:3,discipline:255,parameterCategory:255,parameterNumber:255
name:WS_ROAD,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:T_WALL1,typeOfFirstFixedSurface:255,level:1,discipline:255,parameterCategory:255,parameterNumber:255
name:T_WALL2,typeOfFirstFixedSurface:255,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:T_WALL3,typeOfFirstFixedSurface:255,level:3,discipline:255,parameterCategory:255,parameterNumber:255
name:TI_BLD,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:TI_ROAD,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:WSNOW_ROOF1,typeOfFirstFixedSurface:255,level:1,discipline:255,parameterCategory:255,parameterNumber:255
name:RSNOW_ROOF1,typeOfFirstFixedSurface:255,level:1,discipline:255,parameterCategory:255,parameterNumber:255
name:TSNOW_ROOF1,typeOfFirstFixedSurface:255,level:1,discipline:255,parameterCategory:255,parameterNumber:255
name:ASNOW_ROOF,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:WSNOW_ROAD1,typeOfFirstFixedSurface:255,level:1,discipline:255,parameterCategory:255,parameterNumber:255
name:RSNOW_ROAD1,typeOfFirstFixedSurface:255,level:1,discipline:255,parameterCategory:255,parameterNumber:255
name:TSNOW_ROAD1,typeOfFirstFixedSurface:255,level:1,discipline:255,parameterCategory:255,parameterNumber:255
name:ASNOW_ROAD,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:T_CANYON,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
